,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.3588994026184082,0.022440624861104885,0.01151132583618164,0.0007418053004027702,1,5,"{'max_depth': 1, 'n_estimators': 5}",0.11335009312188415,0.11589421059562166,0.11483777237706383,0.1094673683221592,0.1144363657734323,0.11359716203803223,0.0022197318839777113,25,0.11368058877027254,0.11304108330991902,0.11331933942580086,0.11465928934137326,0.1134213603072659,0.11362433223092631,0.000556542637272793
1,1.7801421642303468,0.17687224849033342,0.04073338508605957,0.0046050596543281384,1,25,"{'max_depth': 1, 'n_estimators': 25}",0.11334504544286816,0.1159013225797787,0.1148385344958276,0.1094720248643225,0.11443670856440757,0.1135987271894409,0.002219698492230308,24,0.11368189198193956,0.1130411016289441,0.11331964415052898,0.11465945529494648,0.11342185834808982,0.11362479028088979,0.0005565573228715968
2,3.3587037563323974,0.13334410696260623,0.07062582969665528,0.006442649767925054,1,50,"{'max_depth': 1, 'n_estimators': 50}",0.11334662236059645,0.11590598738636726,0.11484004762731814,0.10946796286880844,0.11443680686273294,0.11359948542116464,0.0022223173233072626,21,0.11368219142594982,0.1130412797846938,0.11331985670463385,0.11465967338924565,0.11342196951078576,0.11362499416306178,0.0005565757776726385
3,6.896946811676026,0.41103023101297104,0.13711891174316407,0.021881939230148105,1,100,"{'max_depth': 1, 'n_estimators': 100}",0.11334584240307322,0.11590403145665296,0.11483952424605337,0.10946836582200581,0.11443689891159259,0.1135989325678756,0.00222172781707454,23,0.11368231510031546,0.11304140270546736,0.11331998058691839,0.11465984015181963,0.11342204073810003,0.11362511585652417,0.0005565957599482786
4,10.386917018890381,0.5527883221230275,0.22108931541442872,0.027955104677090035,1,150,"{'max_depth': 1, 'n_estimators': 150}",0.1133460887588531,0.11590361999885501,0.11483882852502791,0.10947042574848498,0.11443689652120892,0.11359917191048599,0.002220793011032527,22,0.11368231417725116,0.11304144337142175,0.11332010870508558,0.11465998957547963,0.11342216273324845,0.11362520371249732,0.0005566198210676686
5,1.326146173477173,0.06570903605814021,0.027674293518066405,0.002796299379074484,5,5,"{'max_depth': 5, 'n_estimators': 5}",0.3200582873252247,0.32107882324424386,0.32118712546038,0.3180136862806048,0.3193778800824111,0.31994316047857285,0.0011741248307589154,6,0.3206643951552952,0.32055704847483846,0.320341673998091,0.32135883622157146,0.3206322859084406,0.32071084795164734,0.00034297590059131493
6,6.586986494064331,0.20149290251843233,0.10417485237121582,0.0066597858722139604,5,25,"{'max_depth': 5, 'n_estimators': 25}",0.31986423295483124,0.32097962697290916,0.3211069808013066,0.3177998240015687,0.3193867799475584,0.31982748893563484,0.0012059453645347378,8,0.3207205330013777,0.32030793833851534,0.3202266016366786,0.3211383973499299,0.3208437600315711,0.32064744607161455,0.00033979098490284133
7,12.946321249008179,0.16042557471031416,0.20824670791625977,0.009736945967473203,5,50,"{'max_depth': 5, 'n_estimators': 50}",0.3198393811518695,0.321019658848673,0.3212264670010093,0.3178612094702786,0.31925804256502044,0.3198409518073702,0.001230298176384078,7,0.3206947386343463,0.3203512315112871,0.3202616126576968,0.321192113135108,0.3207459199806023,0.3206491231838081,0.0003302097311753495
8,27.056909561157227,1.5910186805523288,0.4170346736907959,0.05124415185057923,5,100,"{'max_depth': 5, 'n_estimators': 100}",0.3198399728252581,0.32098998028012704,0.3210941969115162,0.31780920601074936,0.3193124825937165,0.3198091677242735,0.0012077342615701967,9,0.32065839773979576,0.3203503808046674,0.320136162162307,0.3211502357281233,0.3207449758063857,0.3206080304482558,0.0003476551391284427
9,39.67767572402954,0.8718491854803055,0.5976851463317872,0.016091299782099312,5,150,"{'max_depth': 5, 'n_estimators': 150}",0.31983642496307785,0.32095287983228915,0.3210480293400363,0.3178242594483518,0.3193683113258152,0.31980598098191404,0.0011813350834838495,10,0.32065934989365885,0.3203198885586218,0.32010014988413527,0.32115852924249233,0.3207630997193235,0.32060020345964635,0.0003661669548120334
10,2.077675485610962,0.04705395080551254,0.046333837509155276,0.0021121105975582095,10,5,"{'max_depth': 10, 'n_estimators': 5}",0.3243677586127732,0.3234756197360412,0.32307166980163293,0.3220291981218135,0.3230474875024346,0.3231983467549391,0.0007549991377739286,5,0.3390535575135253,0.3398441167430336,0.3392291808181104,0.3396815422364097,0.33962991082188354,0.33948766162659255,0.00029669630391918224
11,10.622874689102172,0.18683463892659638,0.2106091022491455,0.008911843293486035,10,25,"{'max_depth': 10, 'n_estimators': 25}",0.3259387976526883,0.3258006945170949,0.32562022313512085,0.32346795725496313,0.324660863895173,0.32509770729100806,0.0009296842664447668,4,0.3409943708227634,0.3414202976352221,0.340961069509667,0.34169027794732654,0.3415618027385886,0.34132556373071354,0.0002967640883791924
12,21.116553211212157,0.2316993955578245,0.39838104248046874,0.007386070994855999,10,50,"{'max_depth': 10, 'n_estimators': 50}",0.3263042287243916,0.3261391765904962,0.3258752942133568,0.3238700164295283,0.325019083604527,0.32544155991245993,0.0009019120912636605,3,0.34130758306028086,0.3416115641205869,0.3413712459303151,0.34203484417492913,0.3418054321471722,0.3416261338866568,0.0002704983339392949
13,43.58730034828186,0.9010620815268393,0.8445185661315918,0.07740096881656798,10,100,"{'max_depth': 10, 'n_estimators': 100}",0.3264909914914347,0.32617823248844935,0.32611127763271974,0.323868254519426,0.32513149298435007,0.325556049823276,0.0009590001678058303,2,0.3414310577491545,0.34171642549247916,0.3416235678722759,0.3422252483297,0.34189213395673734,0.34177768668006936,0.00026872542310866945
14,62.83134388923645,0.4973971802054072,1.194301462173462,0.013435992844936179,10,150,"{'max_depth': 10, 'n_estimators': 150}",0.32653024059551794,0.3263157653572537,0.3261005258694427,0.32388643390130134,0.3251784988429367,0.3256022929132905,0.0009738726272910372,1,0.3414424312577511,0.3417623921114774,0.341639621565364,0.3422624808464829,0.34197361071885546,0.3418161072999862,0.0002820365190927371
15,3.3447153568267822,0.18692352556468342,0.10576925277709961,0.0007110483176083883,25,5,"{'max_depth': 25, 'n_estimators': 5}",0.2568696065751088,0.25580460589664156,0.25162619843465583,0.2477677076828374,0.25651371760172015,0.25371636723819274,0.0035180728872392986,19,0.42053788970732175,0.42099689242713667,0.4211818939379761,0.42107576422091786,0.421092531146512,0.42097699428797286,0.000227286999451125
16,17.725100183486937,1.8145013268832464,0.5440793037414551,0.06402887551131207,25,25,"{'max_depth': 25, 'n_estimators': 25}",0.27916753911212666,0.27667118975332516,0.2746654709385491,0.27086497583404756,0.2759480165822572,0.2754634384440612,0.002727506240937167,16,0.4378956621081749,0.4386328004190406,0.4394381330625301,0.4396699668640074,0.4397705287248448,0.4390814182357195,0.0007149522727007599
17,37.962505960464476,6.880125173385748,1.2039884567260741,0.15156373485549382,25,50,"{'max_depth': 25, 'n_estimators': 50}",0.2820859402676531,0.2794223940822892,0.2771088896588957,0.2745057360958949,0.27857540946261605,0.27833967391346975,0.0025090346701440356,13,0.4402413781758193,0.4412752976391483,0.4418447682146991,0.4421097797521586,0.4421192504833643,0.4415180948530379,0.0007081173007207546
18,97.4314775466919,6.312223366010603,3.833989477157593,1.0152019691795504,25,100,"{'max_depth': 25, 'n_estimators': 100}",0.2837232964400175,0.2814952697484092,0.27823677156819915,0.27603191628568835,0.27993420312789163,0.2798842914340412,0.0026416213859843285,12,0.4412966543217046,0.44244006646100464,0.4430379864019568,0.443045021938692,0.44328648277579774,0.44262124237983114,0.0007187722471277794
19,133.30425615310668,11.2266723061794,4.082889270782471,0.12716628706361663,25,150,"{'max_depth': 25, 'n_estimators': 150}",0.28420324148386045,0.2819299658831972,0.27859656734225846,0.2763188808807586,0.2800754484465142,0.2802248208073178,0.002707960079760286,11,0.4415291082250199,0.44278368488827735,0.443260720322867,0.4433330426396457,0.44363737404369885,0.44290878602390177,0.0007421392123105362
20,3.9720608711242678,0.23128371886682092,0.13254194259643554,0.011711033127462673,50,5,"{'max_depth': 50, 'n_estimators': 5}",0.25341450442569635,0.2474430520997376,0.24516813086429823,0.24100805319882135,0.24982273310404846,0.2473712947385204,0.0041923706050700765,20,0.42529546231122983,0.42634711180705887,0.42665174475197165,0.4269566371489537,0.4270064246298869,0.42645147612982015,0.0006245835211777621
21,22.520843839645387,5.391622320210298,0.6665311813354492,0.13334766339774745,50,25,"{'max_depth': 50, 'n_estimators': 25}",0.2752817513430663,0.2721787765612105,0.2708237471060566,0.2664881038519977,0.2721448202022392,0.2713834398129141,0.0028526010419582925,18,0.44423325909650657,0.44489493693887106,0.4453335768668457,0.44584663749654263,0.4458449706341724,0.44523067620658763,0.0006123587588555545
22,42.542590093612674,2.727511969697432,1.4003004550933837,0.09194432743174434,50,50,"{'max_depth': 50, 'n_estimators': 50}",0.2782136143300342,0.27497755686625114,0.27384843516240653,0.27012285662401936,0.2749642026783369,0.2744253331322096,0.0025996354069394243,17,0.4464194215747631,0.44742250165027475,0.4477591462277256,0.4483252973445203,0.4482609966979755,0.44763747269905185,0.0006937651563635703
23,81.52901515960693,6.065342119059414,2.513945770263672,0.19812553965132748,50,100,"{'max_depth': 50, 'n_estimators': 100}",0.2798980225147675,0.2770776977380266,0.27504392334386984,0.2713713435821379,0.27623939437457046,0.27592607631067445,0.0027829675116520305,15,0.44753933875441576,0.4487329258022167,0.4490022457274494,0.44957944199588373,0.44937303051342303,0.4488453965586777,0.0007155778944265956
24,121.87601056098939,8.711748703928336,4.256080389022827,0.5584889033235657,50,150,"{'max_depth': 50, 'n_estimators': 150}",0.2803067644273822,0.2776608459042016,0.27539390947231535,0.2716183174201793,0.2764684010594174,0.27628964765669917,0.0028521233365977824,14,0.44787881498807147,0.4490796005915828,0.4493185479656385,0.4499229723696786,0.4497115183647499,0.4491822908559443,0.000715101599680488
